work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,Senior,Full-Time,Machine Learning Engineer,310000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,132600.0,US,On-site,US,Medium
2023,Entry,Full-Time,Data Analyst,75065.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,168400.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Analyst,109700.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,94400.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Scientist,65333.0,LT,On-site,LT,Medium
2024,Entry,Full-Time,Research Analyst,58400.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Science Manager,110000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,114080.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Infrastructure Engineer,319030.375,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,241000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Analyst,164000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Research Engineer,67993.0,ZA,On-site,ZA,Medium
2022,Mid,Full-Time,Data Scientist,60938.0,DE,Remote,DE,Small
2023,Executive,Full-Time,Director of Data Science,319030.375,US,On-site,US,Medium
2023,Senior,Full-Time,Data Manager,169000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Engineer,308000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Computer Vision Engineer,210000.0,GB,On-site,GB,Medium
2023,Entry,Full-Time,Data Engineer,135000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,145000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Machine Learning Engineer,200000.0,GB,On-site,GB,Medium
2022,Senior,Full-Time,Data Analyst,169000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,105000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,95000.0,ES,Remote,ES,Medium
2024,Mid,Full-Time,Data Engineer,205600.0,US,On-site,US,Large
2022,Senior,Full-Time,Data Engineer,110000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,123800.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Specialist,85000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Architect,110000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,247500.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Analyst,120000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,166600.0,US,On-site,US,Medium
2023,Senior,Full-Time,Applied Scientist,319030.375,US,On-site,US,Large
2023,Senior,Full-Time,Data Manager,48000.0,CO,On-site,CO,Medium
2024,Senior,Full-Time,Data Scientist,96750.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,95325.0,US,On-site,US,Medium
2024,Senior,Full-Time,BI Analyst,130000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Business Intelligence Engineer,185000.0,US,On-site,US,Large
2023,Mid,Full-Time,Data Engineer,106500.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Analyst,140000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Analyst,75000.0,US,On-site,US,Medium
2023,Senior,Full-Time,ML Engineer,145000.0,US,Remote,US,Medium
2023,Entry,Full-Time,Data Scientist,73100.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Science,140000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Specialist,112500.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,296400.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,226500.0,US,Remote,US,Medium
2024,Senior,Full-Time,Business Intelligence Developer,144138.0,US,On-site,US,Medium
2022,Mid,Full-Time,Data Engineer,80000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,225000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,156560.0,US,On-site,US,Medium
2023,Entry,Full-Time,Data Analyst,26992.0,GR,Remote,GB,Small
2023,Senior,Full-Time,Machine Learning Engineer,225000.0,FR,On-site,FR,Medium
2023,Mid,Full-Time,Data Visualization Specialist,90300.0,US,On-site,US,Medium
2023,Senior,Full-Time,ML Engineer,270000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,319030.375,US,On-site,US,Medium
2023,Senior,Full-Time,AI Engineer,142352.0,US,On-site,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,248700.0,US,On-site,US,Medium
2023,Entry,Full-Time,Business Intelligence Analyst,85000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,155000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Analyst,60000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Prompt Engineer,140000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,168000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,125000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Scientist,68400.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,200000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,80000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Applied Scientist,184000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,70000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Analyst,166000.0,US,On-site,US,Medium
2022,Senior,Contract,Data Analyst,90000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Engineer,68750.0,GB,On-site,GB,Medium
2023,Senior,Full-Time,Data Science,245000.0,US,On-site,US,Medium
2022,Mid,Full-Time,Data Analyst,100000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,137500.0,US,On-site,US,Medium
2022,Executive,Full-Time,Analytics Engineer,210000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,80000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Scientist,120000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Science Analyst,64000.0,US,On-site,US,Medium
2024,Executive,Full-Time,Director of Data Science,225000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,138860.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Engineer,63000.0,US,Remote,US,Medium
2021,Senior,Full-Time,Data Scientist,54094.0,IN,Remote,IN,Large
2023,Mid,Full-Time,Data Engineer,162500.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Modeler,74300.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,190000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Analytics Engineer,136000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Infrastructure Engineer,235000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,205600.0,US,On-site,US,Large
2024,Mid,Full-Time,Data Engineer,270250.0,US,On-site,US,Medium
2024,Mid,Full-Time,Research Engineer,245000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,167500.0,US,On-site,US,Medium
2024,Senior,Full-Time,Computational Biologist,174000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Analyst,115000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Analytics Engineer,136675.0,US,Remote,US,Medium
2024,Mid,Full-Time,Research Scientist,295000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,163625.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Engineer,146266.0,US,On-site,US,Medium
2023,Senior,Full-Time,Applied Scientist,220000.0,US,Remote,US,Medium
2023,Mid,Full-Time,AWS Data Architect,258000.0,US,Remote,US,Large
2022,Senior,Full-Time,Data Engineer,229998.0,US,On-site,US,Large
2023,Senior,Full-Time,Data Architect,125600.0,US,On-site,US,Medium
2023,Entry,Full-Time,BI Data Engineer,60000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,118000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,44051.0,EE,On-site,EE,Medium
2023,Senior,Full-Time,Data Engineer,46565.0,PL,Remote,PL,Large
2023,Senior,Full-Time,Data Engineer,155000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Analytics Engineer,160000.0,US,Remote,US,Medium
2024,Executive,Full-Time,Business Intelligence,155000.0,CA,On-site,CA,Medium
2024,Entry,Full-Time,Data Management Analyst,80000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Analytics Engineer,75000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Scientist,135000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,61875.0,GB,On-site,GB,Medium
2024,Entry,Full-Time,Data Analyst,85500.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Science Practitioner,198800.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,99000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Science,70000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,224250.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,78000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,195000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Quality Analyst,65000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,210000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,145000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,226700.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Analytics Manager,177000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Engineer,130000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,136994.0,US,Remote,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,125000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Scientist,108308.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,109000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Scientist,165000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Research Engineer,266450.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Scientist,73100.0,US,On-site,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,240200.0,GB,Remote,GB,Medium
2023,Senior,Full-Time,Data Scientist,208500.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,156400.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,90000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Engineer,84053.0,GR,Remote,GR,Medium
2023,Senior,Full-Time,Decision Scientist,182500.0,US,Remote,US,Medium
2022,Mid,Full-Time,Machine Learning Engineer,84053.0,FR,Remote,DE,Medium
2024,Executive,Full-Time,Data Engineer,268500.0,CA,On-site,CA,Medium
2023,Senior,Full-Time,Data Engineer,172800.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,176000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Engineer,167500.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,297300.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,129300.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Analyst,67672.0,GB,On-site,GB,Medium
2023,Mid,Full-Time,Data Analyst,65000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Scientist,187000.0,US,On-site,US,Medium
2023,Entry,Full-Time,Data Engineer,85000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Scientist,204500.0,US,On-site,US,Medium
2023,Senior,Full-Time,AI Engineer,95325.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,186600.0,US,Remote,US,Medium
2024,Senior,Full-Time,AI Engineer,140000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,129000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,145000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Analytics Engineer,66250.0,GB,On-site,GB,Medium
2022,Entry,Full-Time,Data Engineer,65000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,90000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Applied Scientist,250000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,119786.0,CA,Remote,CA,Medium
2023,Entry,Full-Time,Data Analyst,83000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,195000.0,US,Remote,US,Medium
2023,Executive,Full-Time,Data Manager,70000.0,US,On-site,US,Medium
2023,Entry,Full-Time,Research Scientist,150000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,60000.0,BR,Remote,BR,Medium
2023,Senior,Full-Time,Data Engineer,245000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Manager,98000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,115000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,66666.0,DE,On-site,DE,Large
2023,Entry,Full-Time,Data Science Engineer,104024.0,CH,Hybrid,CH,Small
2023,Mid,Full-Time,Data Engineer,57700.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,135000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,73100.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Infrastructure Engineer,221000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Engineer,188100.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,115360.0,US,Remote,US,Medium
2023,Entry,Full-Time,Data Analyst,67672.0,GB,On-site,GB,Medium
2023,Senior,Full-Time,Data Analyst,192500.0,US,Remote,US,Medium
2024,Entry,Full-Time,Data Analyst,71000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Business Intelligence Engineer,110200.0,US,Remote,US,Medium
2024,Senior,Full-Time,Research Scientist,303050.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Manager,63000.0,US,On-site,US,Large
2023,Senior,Full-Time,Business Intelligence Engineer,155000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,145000.0,CA,Remote,CA,Medium
2023,Senior,Full-Time,Analytics Engineer,221300.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Engineer,58300.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Architect,235000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,132300.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Integration Engineer,100000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Machine Learning Engineer,93333.0,DE,Remote,DE,Medium
2024,Senior,Full-Time,Machine Learning Engineer,210000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,161000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Business Data Analyst,100000.0,US,Remote,US,Large
2024,Entry,Full-Time,Data Analyst,120000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,142000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,316900.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Science,132000.0,US,On-site,US,Medium
2022,Mid,Full-Time,Data Analytics Manager,155000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,84500.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,181500.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Analyst,150000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,150000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Manager,120000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Analyst,57300.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,175000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,105000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,223800.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,86128.0,GB,On-site,GB,Medium
2023,Entry,Full-Time,Data Engineer,41027.0,ES,Remote,ES,Large
2022,Senior,Full-Time,Data Engineer,178800.0,US,Remote,US,Large
2023,Senior,Full-Time,Data Manager,80000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,192000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Science Manager,191765.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,260000.0,US,On-site,US,Medium
2023,Entry,Full-Time,Research Scientist,167200.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Engineer,80000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,208450.0,US,On-site,US,Medium
2022,Senior,Full-Time,ML Engineer,243000.0,US,Remote,US,Medium
2023,Executive,Full-Time,Head of Data,115000.0,BR,Remote,BR,Medium
2024,Mid,Full-Time,Data Analytics Manager,178250.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Engineer,105000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Analyst,120000.0,US,On-site,US,Medium
2022,Mid,Full-Time,Data Engineer,187000.0,US,Remote,US,Medium
2024,Entry,Full-Time,Research Analyst,150000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,214300.0,US,On-site,US,Medium
2023,Mid,Full-Time,Machine Learning Engineer,220000.0,US,On-site,US,Medium
2023,Mid,Full-Time,BI Data Analyst,70000.0,EG,Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,140000.0,US,On-site,US,Medium
2023,Senior,Full-Time,ML Engineer,291500.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,185900.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,138900.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Scientist,145580.0,US,Remote,US,Medium
2023,Senior,Full-Time,NLP Engineer,61541.0,IT,Remote,IT,Medium
2024,Mid,Full-Time,Data Engineer,58400.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Engineer,176000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Analyst,61200.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,129300.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,120160.0,US,Remote,US,Medium
2024,Senior,Full-Time,Business Intelligence Engineer,106300.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Strategist,90000.0,CA,On-site,CA,Medium
2023,Senior,Full-Time,Business Intelligence Engineer,175000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,185000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Machine Learning Engineer,96411.0,US,Remote,US,Medium
2024,Entry,Full-Time,Data Analyst,90000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Research Scientist,151800.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,95000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Engineer,65000.0,GB,Remote,GB,Medium
2023,Mid,Full-Time,Data Engineer,180000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,123040.0,GB,On-site,GB,Medium
2023,Senior,Full-Time,Data Analyst,95000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Engineer,211511.0,CA,On-site,CA,Medium
2023,Mid,Full-Time,Data Analyst,250000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Engineer,152000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,75000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,319030.375,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,250000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Engineer,70179.0,FR,Remote,FR,Medium
2023,Senior,Full-Time,Machine Learning Engineer,267720.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,118000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,102000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,112000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Science,267900.0,US,On-site,US,Medium
2024,Mid,Full-Time,Machine Learning Engineer,210100.0,US,On-site,US,Medium
2024,Senior,Full-Time,Business Intelligence Engineer,130000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,95490.0,US,On-site,US,Medium
2023,Entry,Full-Time,Data Engineer,90000.0,US,Hybrid,CA,Large
2022,Entry,Full-Time,BI Data Analyst,60938.0,DE,On-site,DE,Large
2024,Mid,Full-Time,Data Scientist,144200.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,171500.0,US,On-site,US,Medium
2023,Mid,Full-Time,Business Intelligence Engineer,79600.0,US,On-site,US,Large
2023,Senior,Full-Time,Data Analyst,51962.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,185000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,131000.0,US,On-site,US,Medium
2022,Entry,Full-Time,Product Data Analyst,100000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,126500.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,94000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Analytics Engineer,140000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Scientist,90700.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,180400.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,105700.0,US,On-site,US,Large
2023,Senior,Full-Time,Data Scientist,63701.0,CY,Hybrid,EE,Large
2023,Senior,Full-Time,ML Engineer,150000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Analyst,57800.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Scientist,72500.0,US,On-site,US,Medium
2023,Senior,Full-Time,Analytics Engineer,116000.0,US,Remote,US,Medium
2023,Executive,Full-Time,Head of Data,110736.0,GB,Remote,GB,Medium
2024,Senior,Full-Time,AI Engineer,170000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,86600.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Scientist,94400.0,US,Remote,US,Medium
2023,Senior,Full-Time,AI Engineer,150000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Engineer,100000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Analyst,77000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,287500.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Manager,65000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Research Engineer,319030.375,US,On-site,US,Medium
